Event_Date,Channel,Campaign,Browser_type,Engagement_Phase,Users,Sessions,Costs,Influenced_Conversions,Attributed_Initializer_Conversions,Attributed_Holder_Conversions,Attributed_Closer_Conversions,Attributed_IHC_Conversions,Attributed_IHC_Revenue
17-04-20,Email,Campaign_0882,Browser (mobile),New Customer Engagement,2,4,,1,0.2,0,0,0.066,
17-04-20,Email,Campaign_0883,Browser,New Customer Engagement,14,16,,0,,,,,
17-04-20,Email,Campaign_0883,Browser,Return Customer Engagement,1,1,,1,0,0,0.86,0.288,10.474
17-04-20,Email,Campaign_0883,Browser (mobile),New Customer Engagement,26,35,,2,0,0.31,0.22,0.176,
17-04-20,Email,Campaign_0883,Browser (mobile),Return Customer Engagement,3,3,,3,0,0.07,0.45,0.173,4.499
17-04-20,Email,Campaign_0896,Browser,New Customer Engagement,3,3,,0,,,,,
17-04-20,Email,Campaign_0896,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
17-04-20,Email,Campaign_0902,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Email,Campaign_0904,Browser,New Customer Engagement,1,2,,0,,,,,
17-04-20,Email,Campaign_0912,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
17-04-20,Email,Campaign_0917,Browser,New Customer Engagement,2,3,,0,,,,,
17-04-20,Email,Campaign_0917,Browser,Return Customer Engagement,1,1,,1,0,0,1,0.333,24.493
17-04-20,Email,Campaign_0917,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
17-04-20,Email,Campaign_0923,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
17-04-20,Email,Campaign_0924,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Email,Campaign_0925,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
17-04-20,Email,Campaign_0934,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Email,Campaign_0946,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Email,Campaign_0971,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Email,Campaign_0973,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Email,Campaign_0985,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Google Remarketing,Campaign_0001,Browser,New Customer Engagement,34,34,,0,,,,,
17-04-20,Google Remarketing,Campaign_0001,Browser (mobile),New Customer Engagement,142,174,,4,0.03,0.17,1.21,0.468,
17-04-20,Google Remarketing,Campaign_0001,Browser (mobile),Return Customer Engagement,2,6,,3,0.02,0.26,0,0.094,7.371
17-04-20,Influencers,Campaign_0001,Browser,New Customer Engagement,4,4,,0,,,,,
17-04-20,Influencers,Campaign_0001,Browser (mobile),New Customer Engagement,3,4,,0,,,,,
17-04-20,Influencers,Campaign_0028,Browser (mobile),New Customer Engagement,13,13,,0,,,,,
17-04-20,Influencers,Campaign_0122,Browser (mobile),New Customer Engagement,33,35,,2,1.68,0.5,0,0.727,
17-04-20,Influencers,Campaign_0338,Browser,New Customer Engagement,3,3,,1,1,0.5,0,0.5,
17-04-20,Influencers,Campaign_0338,Browser (mobile),New Customer Engagement,4,8,,0,,,,,
17-04-20,Influencers,Campaign_0382,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Influencers,Campaign_0382,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
17-04-20,Influencers,Campaign_0382,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
17-04-20,Influencers,Campaign_0423,Browser,New Customer Engagement,3,3,,4,0,0.5,2.53,1.009,
17-04-20,Influencers,Campaign_0423,Browser (mobile),New Customer Engagement,4,4,,0,,,,,
17-04-20,Influencers,Campaign_0487,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Influencers,Campaign_0502,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
17-04-20,Influencers,Campaign_0545,Browser,New Customer Engagement,2,2,,0,,,,,
17-04-20,Referral,Campaign_0001,Browser,New Customer Engagement,286,311,,24,1.04,4.35,6.74,4.042,
17-04-20,Referral,Campaign_0001,Browser,Return Customer Engagement,10,11,,10,1.99,2.53,5.6,3.372,410.801
17-04-20,Referral,Campaign_0001,Browser (mobile),New Customer Engagement,478,510,,22,4.35,6.3,6.02,5.556,
17-04-20,Referral,Campaign_0001,Browser (mobile),Return Customer Engagement,9,9,,44,0,1.43,1.73,1.052,23.904
17-04-20,Referral,Campaign_0012,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0012,Browser (mobile),New Customer Engagement,6,9,,0,,,,,
17-04-20,Referral,Campaign_0026,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0131,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0144,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0207,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0471,Browser,Return Customer Engagement,1,1,,2,0,0,0.47,0.156,4.06
17-04-20,Referral,Campaign_0592,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0636,Browser,New Customer Engagement,5,5,,0,,,,,
17-04-20,Referral,Campaign_0636,Browser (mobile),New Customer Engagement,22,31,,7,2,0.17,2.36,1.512,53.116
17-04-20,Referral,Campaign_0636,Browser (mobile),Return Customer Engagement,2,4,,2,0.26,0.83,1.61,0.9,59.394
17-04-20,Referral,Campaign_0649,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0649,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0649,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
17-04-20,Referral,Campaign_0795,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0841,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0870,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0870,Browser (mobile),New Customer Engagement,4,4,,0,,,,,
17-04-20,Referral,Campaign_0934,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0934,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_0953,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Referral,Campaign_1008,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,SEA - Brand,Campaign_0001,Browser,New Customer Engagement,1214,1319,325.43,178,64.77,60.52,78.99,68.094,
17-04-20,SEA - Brand,Campaign_0001,Browser,Return Customer Engagement,114,124,36.98,133,44.28,47.26,61.97,51.171,5283.38
17-04-20,SEA - Brand,Campaign_0001,Browser (mobile),New Customer Engagement,3153,3524,882.02,390,112.74,137.52,135.51,128.59,
17-04-20,SEA - Brand,Campaign_0001,Browser (mobile),Return Customer Engagement,260,323,86.54,284,78.2,83.36,107.62,89.725,6114.778
17-04-20,SEA - Brand,Campaign_0050,Browser,New Customer Engagement,10,10,2.42,2,0,0.5,0.8,0.433,
17-04-20,SEA - Brand,Campaign_0050,Browser (mobile),New Customer Engagement,3,3,0.73,0,,,,,
17-04-20,SEA - Brand,Campaign_0140,Browser,New Customer Engagement,26,30,7.74,6,0,1.65,2.48,1.38,
17-04-20,SEA - Brand,Campaign_0140,Browser,Return Customer Engagement,3,3,0.73,3,1.06,1.5,2.09,1.549,43.208
17-04-20,SEA - Brand,Campaign_0140,Browser (mobile),New Customer Engagement,5,5,1.45,2,2,1,1,1.332,
17-04-20,SEA - Brand,Campaign_0158,Browser,New Customer Engagement,4,4,0.97,0,,,,,
17-04-20,SEA - Brand,Campaign_0158,Browser,Return Customer Engagement,2,2,0.48,2,2,1.33,1.48,1.603,74.818
17-04-20,SEA - Brand,Campaign_0185,Browser,New Customer Engagement,7,8,1.94,2,0,0.06,0.08,0.047,
17-04-20,SEA - Brand,Campaign_0185,Browser (mobile),New Customer Engagement,2,2,0.48,1,0,0,0.52,0.174,2.459
17-04-20,SEA - Brand,Campaign_0344,Browser,New Customer Engagement,15,15,3.87,4,0,0.3,1.08,0.459,
17-04-20,SEA - Brand,Campaign_0344,Browser,Return Customer Engagement,4,4,0.97,4,2,3,2.95,2.65,91.283
17-04-20,SEA - Brand,Campaign_0344,Browser (mobile),New Customer Engagement,16,16,3.87,1,1,1,1,1,
17-04-20,SEA - Brand,Campaign_0344,Browser (mobile),Return Customer Engagement,3,3,0.73,3,1,1.07,1.53,1.201,52.454
17-04-20,SEA - Brand,Campaign_0394,Browser,New Customer Engagement,2,2,0.48,0,,,,,
17-04-20,SEA - Brand,Campaign_0394,Browser (mobile),New Customer Engagement,1,1,0.24,0,,,,,
17-04-20,SEA - Brand,Campaign_0399,Browser,New Customer Engagement,3,3,0.73,0,,,,,
17-04-20,SEA - Brand,Campaign_0399,Browser (mobile),New Customer Engagement,1,1,0.24,0,,,,,
17-04-20,SEA - Brand,Campaign_0442,Browser,New Customer Engagement,7,7,1.69,1,0,0,0,0,
17-04-20,SEA - Brand,Campaign_0442,Browser (mobile),New Customer Engagement,1,1,0.24,0,,,,,
17-04-20,SEA - Brand,Campaign_0510,Browser,New Customer Engagement,1,1,0.24,0,,,,,
17-04-20,SEA - Brand,Campaign_0510,Browser (mobile),New Customer Engagement,1,1,0.24,0,,,,,
17-04-20,SEA - Brand,Campaign_0525,Browser,New Customer Engagement,1,1,0.19,0,,,,,
17-04-20,SEA - Brand,Campaign_0799,Browser,New Customer Engagement,3,3,0.73,0,,,,,
17-04-20,SEA - Brand,Campaign_0799,Browser (mobile),New Customer Engagement,2,6,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0001,Browser,New Customer Engagement,361,371,537.63,19,5.61,5.27,6.75,5.875,
17-04-20,SEA - Non-Brand,Campaign_0001,Browser,Return Customer Engagement,10,10,15.38,10,2.06,2,2.31,2.121,310.86
17-04-20,SEA - Non-Brand,Campaign_0001,Browser (mobile),New Customer Engagement,1943,2047,2987.1,76,21.3,15.88,21.19,19.453,
17-04-20,SEA - Non-Brand,Campaign_0001,Browser (mobile),Return Customer Engagement,22,24,35.42,23,3.81,3.45,3.26,3.505,119.724
17-04-20,SEA - Non-Brand,Campaign_0075,Browser (mobile),New Customer Engagement,1,1,2.11,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0163,Browser,New Customer Engagement,8,8,11.6,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0186,Browser,New Customer Engagement,4,4,5.8,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0203,Browser,New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0203,Browser (mobile),New Customer Engagement,3,4,5.8,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0206,Browser,New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0356,Browser,New Customer Engagement,34,35,50.75,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0356,Browser (mobile),New Customer Engagement,33,33,47.85,2,1.98,0.5,0.5,0.994,
17-04-20,SEA - Non-Brand,Campaign_0370,Browser,New Customer Engagement,3,3,4.35,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0370,Browser (mobile),New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0402,Browser,New Customer Engagement,6,6,8.7,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0402,Browser (mobile),New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0416,Browser,New Customer Engagement,3,3,4.35,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0416,Browser (mobile),New Customer Engagement,4,4,5.8,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0420,Browser,New Customer Engagement,1,1,1.45,1,1,1,1,1,28.57
17-04-20,SEA - Non-Brand,Campaign_0420,Browser (mobile),New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0454,Browser (mobile),New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEA - Non-Brand,Campaign_0485,Browser,New Customer Engagement,1,1,1.45,0,,,,,
17-04-20,SEO,Campaign_0001,Browser,New Customer Engagement,3146,3309,,187,39.4,54.29,62.62,52.105,
17-04-20,SEO,Campaign_0001,Browser,Return Customer Engagement,95,101,,104,22.26,27.78,41.4,30.482,588.908
17-04-20,SEO,Campaign_0001,Browser (mobile),New Customer Engagement,8453,9317,,353,70.9,82.09,78.79,77.26,
17-04-20,SEO,Campaign_0001,Browser (mobile),Return Customer Engagement,176,212,,240,27.01,38.54,52.74,39.433,3093.095
17-04-20,SEO,Campaign_0050,Browser,New Customer Engagement,1,1,,0,,,,,
17-04-20,SEO,Campaign_0050,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Shopping - Brand,Campaign_0001,Browser,New Customer Engagement,321,354,448.64,29,7.66,7.28,7.69,7.539,
17-04-20,Shopping - Brand,Campaign_0001,Browser,Return Customer Engagement,9,9,14.58,11,1.2,1.84,3.33,2.123,178.938
17-04-20,Shopping - Brand,Campaign_0001,Browser (mobile),New Customer Engagement,1539,1787,2326.85,110,33.58,31.98,29.74,31.769,
17-04-20,Shopping - Brand,Campaign_0001,Browser (mobile),Return Customer Engagement,42,46,68.26,51,7.79,9.59,9.06,8.813,1624.14
17-04-20,Shopping - Brand,Campaign_0013,Browser,New Customer Engagement,1,1,1.33,0,,,,,
17-04-20,Shopping - Brand,Campaign_0013,Browser (mobile),New Customer Engagement,5,5,6.63,0,,,,,
17-04-20,Shopping - Brand,Campaign_0013,Browser (mobile),Return Customer Engagement,1,1,1.33,1,0,0,0.53,0.175,12.173
17-04-20,Shopping - Brand,Campaign_0039,Browser,New Customer Engagement,12,12,16.32,5,0,0,0.24,0.082,
17-04-20,Shopping - Brand,Campaign_0039,Browser (mobile),New Customer Engagement,39,46,29.36,5,2.04,2.6,2,2.214,
17-04-20,Shopping - Brand,Campaign_0039,Browser (mobile),Return Customer Engagement,2,2,2.8,2,0.9,0.33,0,0.412,3.43
17-04-20,Shopping - Brand,Campaign_0043,Browser,New Customer Engagement,226,251,369.46,20,2.33,9.41,8.34,6.693,
17-04-20,Shopping - Brand,Campaign_0043,Browser,Return Customer Engagement,7,12,24.91,8,0,0.86,2.16,1.006,65.129
17-04-20,Shopping - Brand,Campaign_0043,Browser (mobile),New Customer Engagement,903,1054,1498.73,62,15.85,16.73,19.44,17.343,
17-04-20,Shopping - Brand,Campaign_0043,Browser (mobile),Return Customer Engagement,20,26,35.55,23,2.56,4.23,5.6,4.127,124.807
17-04-20,Shopping - Brand,Campaign_0201,Browser,New Customer Engagement,4,4,5.3,1,1,0,0,0.333,4.72
17-04-20,Shopping - Brand,Campaign_0201,Browser (mobile),New Customer Engagement,2,2,2.65,0,,,,,
17-04-20,Shopping - Brand,Campaign_0209,Browser,New Customer Engagement,2,2,2.65,1,1,0,0,0.333,3.597
17-04-20,Shopping - Brand,Campaign_0209,Browser (mobile),New Customer Engagement,2,2,2.65,0,,,,,
17-04-20,Shopping - Non Brand,Campaign_0001,Browser,New Customer Engagement,338,368,406.74,31,8.6,11.27,11.02,10.297,
17-04-20,Shopping - Non Brand,Campaign_0001,Browser,Return Customer Engagement,7,8,10.77,9,0.11,1.81,2.82,1.578,40.714
17-04-20,Shopping - Non Brand,Campaign_0001,Browser (mobile),New Customer Engagement,1709,1893,2104.18,123,25.87,27.42,19.75,24.347,754.506
17-04-20,Shopping - Non Brand,Campaign_0001,Browser (mobile),Return Customer Engagement,24,25,67.59,58,3.45,4.01,3.87,3.78,255.13
17-04-20,Shopping - Non Brand,Campaign_0075,Browser,New Customer Engagement,217,238,291.85,11,3.01,4.35,4.73,4.033,
17-04-20,Shopping - Non Brand,Campaign_0075,Browser,Return Customer Engagement,4,4,6.09,4,1.06,1.51,2,1.521,67.764
17-04-20,Shopping - Non Brand,Campaign_0075,Browser (mobile),New Customer Engagement,1180,1384,1689.99,50,9.21,15.36,11.37,11.979,
17-04-20,Shopping - Non Brand,Campaign_0075,Browser (mobile),Return Customer Engagement,15,15,27.02,23,3.32,3.57,3.09,3.325,215.544
17-04-20,Shopping - Non Brand,Campaign_0110,Browser,New Customer Engagement,35,41,39.91,5,1,2.01,1.22,1.411,
17-04-20,Shopping - Non Brand,Campaign_0110,Browser,Return Customer Engagement,1,1,2.29,3,0.01,0,0,0.005,0.273
17-04-20,Shopping - Non Brand,Campaign_0110,Browser (mobile),New Customer Engagement,201,242,220.48,6,1,1,1,1,
17-04-20,Shopping - Non Brand,Campaign_0110,Browser (mobile),Return Customer Engagement,4,5,4.33,5,1.8,1.66,1,1.487,26.117
17-04-20,Shopping - Non Brand,Campaign_0361,Browser (mobile),New Customer Engagement,54,57,60.63,5,2,0.61,1.21,1.274,
17-04-20,Shopping - Non Brand,Campaign_0361,Browser (mobile),Return Customer Engagement,2,2,3.85,3,0.07,0.04,0.93,0.347,2.918
17-04-20,Shopping - Non Brand,Campaign_0374,Browser,New Customer Engagement,13,13,6.78,2,0.01,0,1,0.336,
17-04-20,Shopping - Non Brand,Campaign_0374,Browser,Return Customer Engagement,1,2,1.31,1,0.19,0.19,0.28,0.221,11.309
17-04-20,Shopping - Non Brand,Campaign_0374,Browser (mobile),New Customer Engagement,11,11,6.32,0,,,,,
17-04-20,Shopping - Non Brand,Campaign_0374,Browser (mobile),Return Customer Engagement,1,1,0.87,2,2,2,2,2,137.14
17-04-20,Social Organic,Campaign_0001,Browser,New Customer Engagement,215,237,,11,6.14,3.1,2.5,3.914,
17-04-20,Social Organic,Campaign_0001,Browser,Return Customer Engagement,2,2,,3,0.16,0,0.36,0.175,6.119
17-04-20,Social Organic,Campaign_0001,Browser (mobile),New Customer Engagement,451,479,,26,6.37,4.17,4.3,4.946,
17-04-20,Social Organic,Campaign_0001,Browser (mobile),Return Customer Engagement,5,7,,5,0.32,0.1,1,0.473,24.729
17-04-20,Social Organic,Campaign_0002,Browser (mobile),New Customer Engagement,7,15,,0,,,,,
17-04-20,Social Organic,Campaign_0002,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
17-04-20,Social Organic,Campaign_0003,Browser,New Customer Engagement,2,2,,0,,,,,
17-04-20,Social Organic,Campaign_0003,Browser (mobile),New Customer Engagement,31,32,,1,0,0,0.5,0.167,
17-04-20,Social Organic,Campaign_0029,Browser (mobile),New Customer Engagement,36,41,,4,1,1.04,1,1.014,
17-04-20,Social Organic,Campaign_0030,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0040,Browser (mobile),New Customer Engagement,2,3,,0,,,,,
17-04-20,Social Organic,Campaign_0078,Browser,New Customer Engagement,2,2,,0,,,,,
17-04-20,Social Organic,Campaign_0078,Browser,Return Customer Engagement,1,1,,1,0,0,0,0.001,0.039
17-04-20,Social Organic,Campaign_0078,Browser (mobile),New Customer Engagement,34,41,,1,0.87,0.25,0,0.374,
17-04-20,Social Organic,Campaign_0078,Browser (mobile),Return Customer Engagement,3,4,,3,0.22,0.22,0.21,0.215,7.454
17-04-20,Social Organic,Campaign_0081,Browser (mobile),Return Customer Engagement,1,1,,2,0,0,0.83,0.277,7.566
17-04-20,Social Organic,Campaign_0090,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0090,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
17-04-20,Social Organic,Campaign_0103,Browser (mobile),New Customer Engagement,26,28,,0,,,,,
17-04-20,Social Organic,Campaign_0103,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
17-04-20,Social Organic,Campaign_0115,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
17-04-20,Social Organic,Campaign_0123,Browser (mobile),New Customer Engagement,4,7,,0,,,,,
17-04-20,Social Organic,Campaign_0152,Browser (mobile),New Customer Engagement,2,2,,1,1,0,0.5,0.5,24.312
17-04-20,Social Organic,Campaign_0179,Browser (mobile),New Customer Engagement,2,3,,2,0,1,0,0.333,4.167
17-04-20,Social Organic,Campaign_0181,Browser,New Customer Engagement,2,2,,0,,,,,
17-04-20,Social Organic,Campaign_0181,Browser (mobile),New Customer Engagement,4,4,,0,,,,,
17-04-20,Social Organic,Campaign_0192,Browser,New Customer Engagement,2,2,,0,,,,,
17-04-20,Social Organic,Campaign_0192,Browser (mobile),New Customer Engagement,7,7,,0,,,,,
17-04-20,Social Organic,Campaign_0300,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0330,Browser (mobile),New Customer Engagement,5,6,,0,,,,,
17-04-20,Social Organic,Campaign_0332,Browser (mobile),New Customer Engagement,3,5,,1,0,0.14,0,0.048,
17-04-20,Social Organic,Campaign_0337,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
17-04-20,Social Organic,Campaign_0349,Browser (mobile),New Customer Engagement,10,10,,2,0,0.14,0,0.048,
17-04-20,Social Organic,Campaign_0354,Browser (mobile),New Customer Engagement,5,5,,0,,,,,
17-04-20,Social Organic,Campaign_0354,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.01,0,0.002,0.137
17-04-20,Social Organic,Campaign_0357,Browser (mobile),New Customer Engagement,2,5,,0,,,,,
17-04-20,Social Organic,Campaign_0375,Browser,New Customer Engagement,1,2,,0,,,,,
17-04-20,Social Organic,Campaign_0375,Browser (mobile),New Customer Engagement,43,47,,0,,,,,
17-04-20,Social Organic,Campaign_0378,Browser (mobile),New Customer Engagement,3,3,,1,0,0.14,0,0.048,
17-04-20,Social Organic,Campaign_0380,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
17-04-20,Social Organic,Campaign_0384,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0408,Browser (mobile),New Customer Engagement,2,3,,0,,,,,
17-04-20,Social Organic,Campaign_0422,Browser (mobile),New Customer Engagement,11,11,,1,0,0.22,0,0.075,
17-04-20,Social Organic,Campaign_0422,Browser (mobile),Return Customer Engagement,1,1,,1,0.31,0.5,1,0.603,19.215
17-04-20,Social Organic,Campaign_0437,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0448,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0451,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0455,Browser (mobile),New Customer Engagement,5,5,,0,,,,,
17-04-20,Social Organic,Campaign_0456,Browser (mobile),New Customer Engagement,16,23,,0,,,,,
17-04-20,Social Organic,Campaign_0467,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
17-04-20,Social Organic,Campaign_0483,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.08,0.25,0.111,11.117
17-04-20,Social Organic,Campaign_0489,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
17-04-20,Social Organic,Campaign_0492,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0961,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Organic,Campaign_0998,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
17-04-20,Social Paid,Campaign_0024,Browser (mobile),New Customer Engagement,294,307,123.51,35,8.08,9.39,11.03,9.501,
